Rank,Ticker,Minervini,Sector,Industry,Universe,Relative Strength,Percentile,RS_1W,1 Month Ago,3 Months Ago,6 Months Ago,RMV,Close,ATR% (14),PTC,Contraction,Confirmed Breakout,Not Extended,Flip Setup,SPY Trend OK,Source,CANSLIM,DaysToEarnings,is_speculative,Name,Commentary,Commentary_Text,Stage,label,date,low_signal,marketCap,volume,avg_volume,is_up,rs_1w_pct,rs_1m_pct,Candidate High-Win,Candidate Flip
98,XRT,7,unknown,unknown,Market Pulse,0.9425927839511978,41.21212121212121,0.9571994151558421,0.979745328747574,52.72727272727272,43.63636363636363,12.81,85.79000091552734,0.02011555471457841,6,True,False,True,True,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,True,State Street SPDR S&P Retail ETF,Sideways,Consolidating near Moving Averages.,2,,,True,1014964736.0,3461251.0,4251190.0,False,39.39393939393939,40.0,False,False
100,XLY,6,unknown,unknown,Market Pulse,0.9379359542853064,40.0,0.9596480786530671,0.9470858586256355,47.878787878787875,49.09090909090909,11.17,118.69000244140625,0.019456461643310004,6,True,False,True,True,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': False, 'i': True, 'm': True}",-1,True,State Street Consumer Discretionary Select Sector SPDR ETF,Sideways,Consolidating near Moving Averages.,2,,,True,14211500032.0,5537585.0,8888370.0,True,40.0,32.72727272727273,False,False
102,XLP,6,unknown,unknown,Market Pulse,0.9345567906028744,38.78787878787879,0.9260143380597361,1.036666007579527,40.60606060606061,21.21212121212121,9.69,83.2300033569336,0.014297744845562482,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,True,State Street Consumer Staples Select Sector SPDR ETF,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,True,17036541952.0,10834832.0,14239090.0,False,35.75757575757576,49.696969696969695,False,False
103,DG,6,Consumer Defensive,Discount Stores,Manual Tip,0.9339625248677251,38.18181818181819,0.9765546991863132,1.0679560283901675,85.45454545454545,54.54545454545454,21.71,120.70999908447266,0.031430108919027464,3,True,False,True,False,True,YourTube,"{'c': True, 'a': True, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,False,Dollar General Corporation,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,Alphacharts 2-28-2026,2026-03-02,False,26770710528.0,1538462.0,3169350.0,False,43.03030303030303,55.15151515151515,False,False
106,XHB,5,unknown,unknown,Market Pulse,0.9219111627805481,36.36363636363637,0.9152178180336631,0.9479296239883309,44.84848484848485,33.33333333333333,16.35,108.44999694824219,0.027846939075572022,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': False, 'i': True, 'm': True}",-1,True,State Street SPDR S&P Homebuilders ETF,Sideways,Consolidating near Moving Averages.,2,,,True,0.0,2040066.0,2390000.0,False,33.939393939393945,33.33333333333333,False,False
107,TSLA,5,Consumer Cyclical,Auto Manufacturers,Nasdaq 100,0.9217596529577132,35.75757575757576,0.9843927603541308,0.9588027666427233,63.030303030303024,78.18181818181819,28.14,376.29998779296875,0.04052523880605211,2,False,False,True,False,True,Weekly Analysis,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,False,"Tesla, Inc.",Downward,"Bearish posture, trading below major MAs.",1,Tech Giants Watch,2026-02-21,False,1510391414784.0,62357183.0,55939870.0,True,46.06060606060606,36.36363636363637,False,False
108,META,4,Communication Services,Internet Content & Information,Nasdaq 100,0.9216228731139441,35.15151515151515,0.9838861004756266,0.7978885879823645,23.636363636363637,19.393939393939394,17.49,675.030029296875,0.029281221006361276,4,True,False,True,False,True,memory,"{'c': True, 'a': True, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,False,"Meta Platforms, Inc.",Sideways,"Recovering, trading above MA50 but below MA200.",4,Test,2026-02-23,False,1639607173120.0,13292272.0,12026010.0,True,44.84848484848485,16.363636363636363,False,False
111,FDN,3,unknown,unknown,Market Pulse,0.9048919872250366,33.33333333333333,0.9183586273167017,0.8769449074944022,28.484848484848484,46.06060606060606,12.04,263.1499938964844,0.019790448167638947,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': False, 'i': True, 'm': True}",-1,True,First Trust Dow Jones Internet Index Fund,Sideways,"Recovering, trading above MA50 but below MA200.",4,,,True,0.0,1333543.0,1136820.0,True,34.54545454545455,24.242424242424242,False,False
112,XLF,5,unknown,unknown,Market Pulse,0.8954416111436305,32.72727272727273,0.9095912122704618,0.9183133405593962,36.36363636363637,36.96969696969697,8.76,51.41999816894531,0.014888606893366142,6,True,False,True,True,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,True,State Street Financial Select Sector SPDR ETF,Sideways,"Recovering, trading above MA50 but below MA200.",1,,,True,45435576320.0,27183265.0,60526440.0,False,33.33333333333333,30.303030303030305,False,False
113,XLV,5,unknown,unknown,Market Pulse,0.8918326659197731,32.121212121212125,0.9308233842384374,1.0087868617592577,51.515151515151516,41.81818181818181,9.42,144.17999267578125,0.015298340591864338,3,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,True,State Street Health Care Select Sector SPDR ETF,Downward,"Bearish posture, trading below major MAs.",1,,,True,29172017152.0,7930661.0,8685110.0,False,36.36363636363637,44.84848484848485,False,False
114,ITB,4,unknown,unknown,Market Pulse,0.8895412456848685,31.515151515151512,0.8774655889395048,0.9177110891862601,40.0,32.121212121212125,16.33,99.5,0.02743359392526247,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,True,iShares U.S. Home Construction ETF,Sideways,"Recovering, trading above MA50 but below MA200.",1,,,True,0.0,1533506.0,2336670.0,False,26.666666666666668,29.6969696969697,False,False
116,IBUY,3,unknown,unknown,Market Pulse,0.8762823211011033,30.303030303030305,0.9010850355126983,0.8582799830829275,34.54545454545455,40.0,10.34,69.25,0.020660136765336914,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': False, 'i': False, 'm': True}",-1,True,Amplify Online Retail ETF,Sideways,"Recovering, trading above MA50 but below MA200.",4,,,True,512233824.0,7096.0,23580.0,True,30.909090909090907,23.03030303030303,False,False
118,QCOM,4,Technology,Semiconductors,Nasdaq 100,0.866823933369288,29.09090909090909,0.7965931503492238,0.7837152479756601,18.787878787878785,60.0,17.8,148.85000610351562,0.028110702345359038,4,False,True,False,False,True,memory,"{'c': False, 'a': True, 'n': False, 's': True, 'l': False, 'i': True, 'm': True}",-1,False,QUALCOMM Incorporated,Sideways,"Recovering, trading above MA50 but below MA200.",4,Test,2026-02-23,False,152046911488.0,28586494.0,10001460.0,True,15.151515151515152,15.151515151515152,False,False
130,MSFT,3,Technology,Software - Infrastructure,Nasdaq 100,0.8179479798061098,21.818181818181817,0.8254687617659798,0.7719146447888339,32.72727272727273,58.78787878787879,16.66,424.6199951171875,0.02635298047685675,4,False,False,True,False,True,Weekly Analysis,"{'c': True, 'a': True, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,False,Microsoft Corporation,Sideways,"Recovering, trading above MA50 but below MA200.",4,Tech Giants Watch,2026-02-21,False,2918992052224.0,27161742.0,35807370.0,True,20.0,12.727272727272727,False,False
139,GPN,2,Industrials,Specialty Business Services,Market Pulse,0.7799359624724265,16.363636363636363,0.8270489300161549,0.830729099483496,12.121212121212121,15.757575757575756,23.38,67.76000213623047,0.0362097491826976,0,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,False,Global Payments Inc.,Downward,"Bearish posture, trading below major MAs.",4,,,False,21409697792.0,1056858.0,5309850.0,False,20.606060606060606,19.393939393939394,False,False
141,IGV,2,unknown,unknown,Market Pulse,0.744846952368473,15.151515151515152,0.753282997214607,0.7422702558380587,16.363636363636363,47.27272727272727,21.68,85.19999694824219,0.03628017726906504,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,True,iShares Expanded Tech-Software Sector ETF,Sideways,"Recovering, trading above MA50 but below MA200.",4,,,True,1019625024.0,21710271.0,30353430.0,True,12.121212121212121,10.303030303030303,False,False
144,ETHA,3,unknown,unknown,Market Pulse,0.7327874355935892,13.333333333333334,0.7469774034028618,0.7393533957166827,24.242424242424242,76.96969696969697,20.04,17.520000457763672,0.041963472906023175,4,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,True,iShares Ethereum Trust ETF,Sideways,"Recovering, trading above MA50 but below MA200.",4,,,True,0.0,16636825.0,33780050.0,True,11.515151515151516,9.696969696969697,False,False
146,IBIT,2,unknown,unknown,Market Pulse,0.7173731683189957,12.121212121212121,0.6966706537297375,0.7188963549483368,10.909090909090908,38.18181818181819,16.84,44.02000045776367,0.031115736544634773,4,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,True,iShares Bitcoin Trust ETF,Sideways,"Recovering, trading above MA50 but below MA200.",4,,,True,0.0,28134168.0,61168450.0,False,9.090909090909092,7.878787878787878,False,False
148,STNE,2,Technology,Software - Infrastructure,Manual Tip,0.7110442341104006,10.909090909090908,0.9434928295257821,0.9507316485774296,64.84848484848484,92.72727272727272,33.41,12.220000267028809,0.0722469040230506,1,False,False,True,False,True,AlphaCharts,"{'c': True, 'a': False, 'n': False, 's': True, 'l': False, 'i': True, 'm': True}",-1,True,StoneCo Ltd.,Downward,"Bearish posture, trading below major MAs.",4,AlphaCharts 2-22-2026,2026-02-24,False,4569316864.0,9253209.0,4788530.0,False,38.18181818181819,34.54545454545455,False,False
149,SMCI,3,Technology,Computer Hardware,Manual Tip,0.6964332977535026,10.303030303030303,0.665870821693962,0.5971089278398648,1.2121212121212122,24.848484848484848,36.05,29.079999923706055,0.0554504787650283,3,True,False,True,False,True,Breakout Scanner,"{'c': True, 'a': False, 'n': False, 's': True, 'l': False, 'i': True, 'm': True}",-1,False,"Super Micro Computer, Inc.",Sideways,"Recovering, trading above MA50 but below MA200.",4,High Growth Breakouts,2026-02-21,False,19401267200.0,38152817.0,25473270.0,True,6.0606060606060606,3.6363636363636362,False,False
150,CAG,1,Consumer Defensive,Packaged Foods,Manual Tip,0.6894874418615474,9.696969696969697,0.7423959669422384,0.822618240650352,19.393939393939394,9.090909090909092,19.01,14.170000076293945,0.03047182678405504,0,True,False,True,False,True,YourTube,"{'c': True, 'a': False, 'n': False, 's': False, 'l': False, 'i': True, 'm': True}",-1,True,"Conagra Brands, Inc.",Downward,"Bearish posture, trading below major MAs.",4,Alphacharts 2-28-2026,2026-03-02,False,6741179392.0,12418488.0,16417730.0,False,10.909090909090908,18.787878787878785,False,False
