Rank,Ticker,Minervini,Sector,Industry,Universe,Relative Strength,Percentile,RS_1W,1 Month Ago,3 Months Ago,6 Months Ago,RMV,Close,ATR% (14),PTC,Contraction,Confirmed Breakout,Not Extended,Flip Setup,SPY Trend OK,Source,CANSLIM,DaysToEarnings,is_restricted,Name,Commentary,Commentary_Text,Stage,label,date,rs_1w_pct,rs_1m_pct,Candidate High-Win,Candidate Flip
26,MAGS,6,unknown,unknown,Market Pulse,0.9887599147970957,37,0.9762761322410527,1.0372951795250103,71,73,14.12,62.599998474121094,0.021638526904210826,3,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': False, 'i': False, 'm': True}",-1,False,MAGS,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,34,54,False,False
27,IYT,8,unknown,unknown,Market Pulse,1.0836376635324747,56,1.0461076097414796,1.0198437262437388,43,43,14.26,82.4000015258789,0.020752415689405133,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': False, 'i': False, 'm': True}",-1,False,IYT,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,49,51,False,False
28,IWM,8,n/a,Index/ETF,Market Pulse,1.0810295960461653,56,1.0650445851639079,1.080776356803062,55,53,15.24,264.6099853515625,0.022828723796518933,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': False, 'i': False, 'm': True}",-1,False,iShares Russell 2000 ETF,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,53,62,False,False
29,USO,7,n/a,Index/ETF,Market Pulse,1.019649611837118,43,0.998083276298902,0.883898994955168,34,43,15.38,80.8499984741211,0.027864646948834608,6,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': False, 'i': False, 'm': True}",-1,False,"United States Oil Fund, LP",Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,38,22,False,False
30,XHB,8,n/a,Index/ETF,Market Pulse,1.0650977143191316,52,1.0559831390836205,0.9751359597048813,34,53,16.12,118.91000366210938,0.025247184235908056,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': False, 'i': False, 'm': True}",-1,False,State Street SPDR S&P Homebuilders ETF,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,51,42,False,False
31,GLDD,8,Industrials,Engineering & Construction,NASDAQ,1.4180650499200416,87,1.3291274495421397,1.3053035420299142,61,61,16.35,16.889999389648438,0.025754882089939226,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,GLDD,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,84,84,False,False
32,PLOW,8,Consumer Cyclical,Auto Parts,NYSE,1.3650120375286354,85,1.3173822135002424,1.2302077433513194,64,81,16.79,42.790000915527344,0.023703803390509683,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,PLOW,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,83,79,False,False
33,RIO,8,Basic Materials,Other Industrial Metals & Mining,NYSE,1.3759063624693129,86,1.4225875161501742,1.2329677622645336,73,48,16.91,97.08999633789062,0.032826682753995653,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,RIO,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,88,79,False,False
34,FDN,4,n/a,Index/ETF,Market Pulse,0.8319978954931834,14,0.8174245883263029,0.903219592067956,44,68,16.92,238.3000030517578,0.02620347328307364,2,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': False, 'i': False, 'm': True}",-1,False,First Trust Dow Jones Internet Index Fund,Downward,"Bearish posture, trading below major MAs.",1,,,14,25,False,False
35,XTN,8,unknown,unknown,Market Pulse,1.1687834329654636,69,1.1065196092906364,1.0831202359660392,37,45,16.94,104.04000091552734,0.027159886884075914,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': False, 'i': False, 'm': True}",-1,False,XTN,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,61,62,False,False
