Rank,Ticker,Minervini,Sector,Industry,Universe,Relative Strength,Percentile,RS_1W,1 Month Ago,3 Months Ago,6 Months Ago,RMV,Close,ATR% (14),PTC,Contraction,Confirmed Breakout,Not Extended,Flip Setup,SPY Trend OK,Source,CANSLIM,DaysToEarnings,is_restricted,Name,Commentary,Commentary_Text,Stage,label,date,rs_1w_pct,rs_1m_pct,Candidate High-Win,Candidate Flip
125,SIFY,8,Communication Services,Telecom Services,NASDAQ,1.9301793066083328,96,2.0144175295072673,2.40178820953969,97,99,41.91,15.65999984741211,0.05920452756059642,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,SIFY,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,97,98,False,False
126,SA,8,Basic Materials,Gold,NYSE,1.9297855105377395,96,1.7669815630298447,2.0042503305554584,95,78,46.4,35.47999954223633,0.06323481709074712,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,SA,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,97,False,False
127,RVMD,8,Healthcare,Biotechnology,NASDAQ,1.9274638784488718,96,1.9274766758638517,2.4455420257810765,95,11,22.65,101.83000183105469,0.031537165257792314,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,RVMD,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,97,98,False,False
128,WBD,8,Communication Services,Entertainment,NASDAQ,1.9262392623280595,96,1.9791047508170274,1.9342452312482878,98,74,11.57,28.75,0.018409946986607143,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",3,False,"Warner Bros. Discovery, Inc.",Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,97,96,False,False
129,OMER,6,Healthcare,Biotechnology,NASDAQ,1.92232851389584,96,1.9193007704911822,1.7226918315624582,96,16,35.07,12.039999961853027,0.04947794308472114,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,OMER,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,96,94,False,False
130,ASX,8,Technology,Semiconductors,NYSE,1.9215426350306701,96,1.8937938856805943,1.5903556332635889,89,45,30.37,23.959999084472656,0.04236226365399885,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,ASX,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,96,92,False,False
131,FSLY,8,Technology,Software - Application,NASDAQ,1.914548232232309,96,1.5867768563614242,1.1195314329773782,93,53,80.7,18.079999923706055,0.09973135485698509,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,FSLY,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,92,68,False,False
132,KTOS,7,Industrials,Aerospace & Defense,NASDAQ,1.9091597174738155,96,1.626559792924671,1.9764802600316151,96,99,58.46,96.08000183105469,0.0880813615878052,5,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,KTOS,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,93,96,False,False
133,SLV,7,n/a,Index/ETF,Market Pulse,1.9068079975214203,96,1.7304707771988677,2.1969033274422483,90,77,52.09,76.62000274658203,0.07729236846204661,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,iShares Silver Trust,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,98,False,False
134,PAAS,8,Basic Materials,Gold,NYSE,1.903153762339886,96,1.6927806479403422,1.918929051589076,88,89,41.18,64.69999694824219,0.058589090730098214,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,PAAS,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,94,96,False,False
135,HSHP,8,Industrials,Marine Shipping,NYSE,1.9019504452858922,96,1.621331676743173,1.3282018358889214,84,78,25.72,14.09000015258789,0.035876887466854746,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,HSHP,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,93,85,False,False
136,NBR,8,Energy,Oil & Gas Drilling,NYSE,1.901687848952977,96,1.4316317693749425,1.4961996076205195,80,19,36.73,78.19000244140625,0.05207095059300548,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,NBR,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,89,90,False,False
137,MBX,8,Healthcare,Biotechnology,NASDAQ,1.8997415001074347,96,2.453611789772479,3.155951344956532,96,35,54.39,34.790000915527344,0.08802406268302614,5,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,MBX,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,99,99,False,False
138,RKLB,6,Industrials,Aerospace & Defense,NASDAQ,1.8983361105779448,96,1.7049756009373362,2.0812021796907194,88,100,64.64,70.86000061035156,0.09378956723604982,3,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,RKLB,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,94,97,False,False
139,TPC,8,Industrials,Engineering & Construction,NYSE,1.8978936360165823,96,1.7926752239308215,1.8246786074595847,95,97,34.09,86.9000015258789,0.047862898515922875,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,TPC,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,95,False,False
140,FRGE,8,Financial Services,Capital Markets,NYSE,1.8837393683998065,96,1.9536714151853611,2.7533821380960246,99,73,1.92,44.619998931884766,0.0028334454207540713,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,FRGE,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,97,99,False,False
141,ASTS,6,Technology,Communication Equipment,NASDAQ,1.864703509876101,96,1.8861699722636254,2.685329264419913,94,97,68.84,80.19999694824219,0.1189615290144363,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,ASTS,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,96,99,False,False
142,VAL,8,Energy,Oil & Gas Equipment & Services,NYSE,1.8584097910146822,96,1.7118019819960573,1.0876769779315043,80,67,47.0,95.75,0.07046251819899436,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,VAL,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,94,63,False,False
143,ASA,8,Financial Services,Asset Management,NYSE,1.857087238708364,96,1.7877708113572446,1.9472721626005236,94,91,36.5,72.66000366210938,0.0528390520339021,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,ASA,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,96,False,False
144,PRE,7,Healthcare,Diagnostics & Research,NASDAQ,1.853983043406471,96,2.3937111798868185,2.0953142670936513,97,78,70.43,17.049999237060547,0.12161708492232448,4,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,PRE,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,98,98,False,False
145,ORKA,8,Healthcare,Biotechnology,NASDAQ,1.8536514749836694,96,1.9273128885033513,1.9845774242625511,98,64,41.58,32.34000015258789,0.059170406307384016,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,ORKA,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,96,97,False,False
146,PLRZ,3,Healthcare,Biotechnology,NASDAQ,1.8413158705898867,95,1.5225792286077449,1.252178551217445,1,1,97.87,13.020000457763672,0.14448648814938847,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,PLRZ,Sideways,"Recovering, trading above MA50 but below MA200.",4,,,91,81,False,False
147,VISN,8,Technology,Communication Equipment,NASDAQ,1.8389375793898466,95,1.8596382234891955,2.141499937463152,98,100,33.82,18.969999313354492,0.047895157613808095,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,VISN,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,96,98,False,False
148,GSAT,7,Communication Services,Telecom Services,NASDAQ,1.8386297013278385,95,1.810091915006365,2.00832926754597,98,86,42.71,60.099998474121094,0.05735679483741509,4,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,GSAT,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,95,97,False,False
149,ATI,8,Industrials,Metal Fabrication,NYSE,1.8370219286869245,95,1.6412952734242587,1.570014472488289,89,67,27.74,158.8699951171875,0.036310016387052765,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,ATI,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,93,92,False,False
150,SSRM,8,Basic Materials,Gold,NASDAQ,1.8304190350775698,95,1.7077209565033313,1.801989699083209,96,98,48.57,30.459999084472656,0.06272864791931893,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,SSRM,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,94,95,False,False
151,KF,8,Financial Services,Asset Management,NYSE,1.8248889597204676,95,1.7465032682161925,1.548992821866315,90,80,19.6,51.939998626708984,0.029704592408588564,7,False,True,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,KF,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,91,False,False
152,UEC,8,Energy,Uranium,NYSE MKT,1.8230333086017771,95,1.608897718193771,1.9955329348511468,89,95,56.89,16.25,0.08356045314243862,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,UEC,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,93,97,False,False
153,INDV,7,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,1.8197338853573,95,1.8476837235879169,1.9160149363521282,99,98,25.19,33.88999938964844,0.03679551594975399,3,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,INDV,Sideways,"Weakening, slipped below MA50 but holding MA200.",2,,,96,96,False,False
154,FTAI,8,Industrials,Rental & Leasing Services,NASDAQ,1.8194954230256255,95,1.8972181984533303,2.1871862103375097,66,74,36.05,289.739990234375,0.05299528358667096,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,FTAI,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,96,98,False,False
155,DRUG,8,Healthcare,Biotechnology,NASDAQ,1.818770088373165,95,1.6392785009633122,1.959264163609518,94,100,50.76,85.4800033569336,0.06917657662746374,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,DRUG,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,93,96,False,False
156,DGP,8,unknown,unknown,NYSE ARCA,1.8149857807317702,95,1.7456664464756408,1.7169154639927262,94,86,34.83,220.38999938964844,0.060149873072230624,7,True,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,DGP,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,94,False,False
157,AMAT,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.8137487685709248,95,1.5464860607601978,1.5029100013568382,87,29,35.03,375.3800048828125,0.05026641141314132,7,False,False,False,False,True,AI Scanner,"{'c': True, 'a': True, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",80,False,"Applied Materials, Inc.",Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,91,90,False,False
158,AMLX,8,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,1.8087423304567942,95,2.022404045741282,2.0871045453223043,99,99,42.78,14.010000228881836,0.06436728761978668,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,AMLX,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,97,97,False,False
159,DRD,8,Basic Materials,Gold,NYSE,1.8045245324556585,95,1.8687698261011767,2.090542307147945,97,93,33.79,35.84000015258789,0.0559231644130105,7,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,DRD,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,96,97,False,False
160,STRL,8,Industrials,Engineering & Construction,NASDAQ,1.8009276226148,95,1.6733259863741226,1.4037859226295848,94,97,47.41,435.5,0.06340822454786933,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,STRL,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,94,88,False,False
161,EGO,8,Basic Materials,Gold,NYSE,1.799345690894162,95,1.992539563788527,1.9610664865549605,90,88,40.13,43.0,0.07377075119272024,6,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,EGO,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,97,96,False,False
162,KLIC,8,Technology,Semiconductor Equipment & Materials,NASDAQ,1.798174040430421,95,1.792062593061721,1.4524193337251359,60,31,38.1,70.8499984741211,0.05461236713881023,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,KLIC,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,89,False,False
163,AXGN,8,Healthcare,Medical Devices,NASDAQ,1.7971977665105066,95,1.7462761573057568,1.7393026015563442,96,78,34.4,35.29999923706055,0.05006073180344981,7,False,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,AXGN,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,94,False,False
164,SCCO,8,Basic Materials,Copper,NYSE,1.796940707172829,95,1.7555558443389243,1.5273426764841378,85,42,38.09,201.00999450683594,0.060194905609072896,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,SCCO,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,91,False,False
165,ROIV,8,Healthcare,Biotechnology,NASDAQ,1.7934741808332664,95,1.8078395176970636,1.55166468845454,96,42,28.58,27.149999618530273,0.04696133766631832,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,ROIV,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,92,False,False
166,KYMR,8,Healthcare,Biotechnology,NASDAQ,1.7880474952959795,95,1.81121279666599,1.4468944770305001,95,69,35.11,87.4000015258789,0.048139913615751706,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,True,KYMR,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,89,False,False
167,CTNM,8,Healthcare,Biotechnology,NASDAQ,1.7875387492837993,95,1.901916101462561,1.454970640027161,92,94,50.12,15.579999923706055,0.06870071396505376,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': True, 's': False, 'l': True, 'i': True, 'm': True}",-1,True,CTNM,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,96,89,False,False
168,GPRE,8,Basic Materials,Chemicals,NASDAQ,1.784158762581288,95,1.7277896041795489,1.502735125058067,86,96,49.68,14.020000457763672,0.07137761292080756,7,False,False,False,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': True, 'l': True, 'i': True, 'm': True}",-1,False,GPRE,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,90,False,False
169,ALB,8,Basic Materials,Specialty Chemicals,NYSE,1.7820201243385856,95,1.7710455701444865,2.113073232831187,92,71,36.05,168.4199981689453,0.057297262204808456,6,True,False,True,False,True,AI Scanner,"{'c': False, 'a': False, 'n': False, 's': False, 'l': True, 'i': True, 'm': True}",-1,False,ALB,Upward,"Strong bull trend, trending above MA50 & MA200.",2,,,95,98,False,False
